date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Jul 24 2019 22:11:40 GMT-0700 (Pacific Daylight Time), Senior Staff Software Engineer,"San Diego, CA",Current Employee ,"Not bad, but not as good as it used to be",I have been working at Qualcomm full-time for more than 10 years,4,"It's a pleasure to work with some of the smartest people I've ever met. In general, I have access to the tools I need to do my job, and to resources to keep my skills up to date. Management is sort of trying again to make it a good place to work.","Communication and Vision from senior leadership in the engineering organization is severely lacking.
The tools and processes engineers must deal with on a daily basis are a source of frustration.
Legal woes have been a constant overhang on employee morale (and compensation) for the last several years... and it seems it's still not finished.
Management is clumsily re-learning how to show their appreciation for employees by inviting thousands of employees to a launch party on one of the campuses where we get to wait in horribly long lines just to get a free taco and a beer. Employee appreciation is nothing like what it used to be.
HR keeps fiddling with the performance review process and rating system, yet at the end of it all the rating system and forced curve-fitting ends up destroying employee morale even further.",Demand vision and leadership from your senior leaders. Seek fresh new leadership with vision from outside the company if needed.,3.0,3.0,4.0,4.0,3.0,3.0
Fri Jul 12 2019 17:51:31 GMT-0700 (Pacific Daylight Time), Principal Engineer/Manager,"San Diego, CA",Former Employee ,Qualcomm Better than most,I worked at Qualcomm full-time for more than 10 years,,"Good pay
Work with talented people
Good exposure to to the market place","Work - life balance difficult
Old adage at Qualcomm - Qualcomm has flexible work hours - they let you work any 12 hours in a day.",Plan,4.0,2.0,3.0,4.0,4.0,3.0
Tue Jul 09 2019 23:10:45 GMT-0700 (Pacific Daylight Time), Manager,"San Diego, CA",Current Employee ,Great company,I have been working at Qualcomm full-time for more than a year,,"Good projects
Company takes care of employees","Growth can be slow
Career might stagnate after few years",,5.0,4.0,4.0,4.0,5.0,4.0
Sun Jul 07 2019 14:51:20 GMT-0700 (Pacific Daylight Time), Legal Support,"San Diego, CA",Former Employee ,Good experience,I worked at Qualcomm full-time for more than 8 years,,"Teamwork, very flexible with work schedule",Some of the management needs help,,4.0,3.0,4.0,4.0,5.0,2.0
Sun Jul 21 2019 08:44:52 GMT-0700 (Pacific Daylight Time), Engineer,"San Diego, CA",Current Employee ,Good Company,I have been working at Qualcomm full-time for more than 3 years,,"Great working environment, Leader in wireless communication","Management improvement needed, managers not up to the mark",,3.0,4.0,4.0,4.0,3.0,2.0
Fri Jul 19 2019 13:56:36 GMT-0700 (Pacific Daylight Time)," Project Analyst, Senior","San Diego, CA",Current Employee ,It’s not all bad...,I have been working at Qualcomm full-time for more than 8 years,,"Flexible schedule, plenty to do, good benefits and annual increases.","Top heavy, deadlines are subjective, not as collaborative as you’d expect for the industry.","I’m sure Qualcomm will be just fine, it’s a company that seemed unprepared for the reality of today’s business environment.",3.0,3.0,3.0,3.0,3.0,3.0
Sun Jun 30 2019 08:14:36 GMT-0700 (Pacific Daylight Time), Senior Director Technology,"Raleigh, NC",Former Employee ,Highly driven and technical workplace and teams,I worked at Qualcomm full-time for more than 5 years,2,Works on some of the most advanced programs and technologies in the industry. Very positive attitude and engineering driven.,Some supporting teams are isolated and difficult to work with. Program management and engineering coordination can be erratic.,"See advanced programs through to the end instead of cancelling 10 feet from the finish line. Recent business decisions have made only short term business sense, and did not consider the big picture investment and opportunity, or all options for recoupment of investment.",4.0,4.0,5.0,4.0,5.0,3.0
Sun Jun 30 2019 00:28:32 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"San Diego, CA",Current Employee ,5G is awesome,I have been working at Qualcomm full-time for more than a year,,5G is awesome / SD has more life quality than Bay.,Diversity / Comp is lower than the Bay Area,,4.0,3.0,4.0,4.0,3.0,3.0
Fri Jul 12 2019 13:34:26 GMT-0700 (Pacific Daylight Time), Director,"San Diego, CA",Former Employee ,Product driven company with significant blind spots,I worked at Qualcomm full-time for more than 8 years,,"Excellent pay, very smart people, good benefits.",Extremely limited opportunities for promotion and advancement in marketing.,"Management treats marketing as a disposable asset. Product management has the ability to directly comment and influence the careers of everyone in marketing yet marketing is given no ability to provide similar feedback on product management individuals in the review cycle. There is also very limited upward mobility in marketing, making working there a constant pressure cooker environment. That plus having to deal with a perpetual budgeting process makes marketing at Qualcomm a high-stress, low rewarding job. Because Qualcomm pays extremely well, it becomes extremely hard for anyone in marketing to challenge product management or take real control of the marketing process, which becomes dictated to marketing by product management. Marketing is, in effect, treated as a second class citizen within the org, and this is highlighted by the fact that the company has had a dozen different people managing marketing over the last decade. It's like the company doesn't really know what to do with the department which impacts the moral and enthusiasm of many of the people working there.",3.0,3.0,3.0,3.0,5.0,1.0
Mon Jul 29 2019 17:14:54 GMT-0700 (Pacific Daylight Time), Staff Engineer,"San Jose, CA",Former Employee ,Super sad work culture and Poor Growth Opportunities,I worked at Qualcomm full-time for more than 3 years,3,* Had nice benefits at one point of time,"* Very poor upper management
* Promotions to colleagues based on friendships rather than skill set
* Lack of technical prowess of upper management
* Very less growth opportunities to Senior/Staff levels
* No value to engineers opinions",,1.0,1.0,1.0,1.0,2.0,1.0
Wed Jul 10 2019 18:20:35 GMT-0700 (Pacific Daylight Time), Senior Engineer,"San Diego, CA",Current Employee ,Great place to learn,I have been working at Qualcomm full-time for more than 5 years,,"great place to learn;
san diego location;
relaxed job","night time work
other geographical location sync up
female workers get neglected",,2.0,2.0,1.0,2.0,3.0,1.0
Sat Jun 22 2019 05:37:50 GMT-0700 (Pacific Daylight Time), Staff Design Engineer,"Santa Clara, CA",Current Employee ,Good company to work,I have been working at Qualcomm full-time for more than 10 years,,Benefits is good and work is ok,Good for next few years,,4.0,4.0,4.0,4.0,4.0,4.0
Wed Jul 03 2019 13:40:55 GMT-0700 (Pacific Daylight Time)," Senior Director, Business Development","San Diego, CA",Former Employee ,"Many external challenges affecting overall Organization, challenged Leadership",I worked at Qualcomm full-time for more than 10 years,1,"Innovation, a powerhouse, great talent, and in the best city of the world: San Diego","While having great talent, many are frustrated and underutilized. Too many politics at many levels.",,3.0,4.0,4.0,3.0,4.0,3.0
Thu Jul 25 2019 04:51:36 GMT-0700 (Pacific Daylight Time), Director,"San Diego, CA",Current Employee ,Director,I have been working at Qualcomm full-time for less than a year,3,not a good company to work,No learning and bad culture,Good to,1.0,1.0,1.0,1.0,1.0,1.0
Wed Jul 03 2019 14:51:22 GMT-0700 (Pacific Daylight Time),,"San Jose, CA",Former Employee ,Engineer,I worked at Qualcomm full-time for more than 3 years,1,Good technology. Good company brand value. Technically competent engineers.,"Too many redundant people. More managers than engineers, lot of time is wasted in coordinating than doing prouductive work. Some groups are outright badly managed and be aware of such groups.",Get rid of redundant managers. Reduce bureaucracy.,2.0,1.0,2.0,2.0,2.0,1.0
Fri Jun 28 2019 21:22:16 GMT-0700 (Pacific Daylight Time)," Engineering Operations Manager, Staff","San Diego, CA",Current Employee ,decent company but most people I know are looking for other opportunities,I have been working at Qualcomm full-time for more than 5 years,2,"work with amazing, smart and talented people, work on some great projects","Overloads more than Intel, Microsoft and Intuit - no work-life balance. You will have some great projects but sadly will always be significantly overladed Id say about 25% more than other companies. Even though the company was sued by class action for the treatment of women the again more extreme than another high tech . Company cuts have been extreme and impact as the timelines don't change.","Look at trimming at the top vs continuing to cut engineers to the bone, people have jumped off buildings and other issues - not normal!!!",3.0,2.0,2.0,2.0,3.0,2.0
Sun Jun 16 2019 19:15:07 GMT-0700 (Pacific Daylight Time), Senior Systems Engineer,"San Diego, CA",Current Employee ,Modem Power,I have been working at Qualcomm full-time for more than 5 years,,Quality of technical Job and location,Low Salary bad performing stock,,4.0,3.0,3.0,3.0,3.0,3.0
Fri Jun 28 2019 18:10:34 GMT-0700 (Pacific Daylight Time), Senior Member of Technical Staff,,Former Employee ,In Decline,I worked at Qualcomm full-time for more than 3 years,1,Still pays well. Some areas are still good.,Career advancement is poor. Stock has gone nowhere in 5+ years.,Inverst more in R&D,3.0,2.0,3.0,3.0,4.0,2.0
Thu Jun 13 2019 09:03:27 GMT-0700 (Pacific Daylight Time), Director,"San Diego, CA",Former Employee ,SD's best employer?,I worked at Qualcomm full-time for more than 10 years,,"salary, benefits, challenges, and many others.",parking can be difficult; pace of change can be challenging.,Continue to value your employees as you have in the past.,5.0,4.0,5.0,5.0,5.0,4.0
Tue Jun 25 2019 23:31:29 GMT-0700 (Pacific Daylight Time), Staff Program Manager,,Former Employee ,About the Company,I worked at Qualcomm full-time,,"benefits, great on-site health center","middle management, hard to move between groups",,3.0,,,,,
Mon Jun 10 2019 16:43:00 GMT-0700 (Pacific Daylight Time), Firmware Engineer,"San Diego, CA",Current Employee ,Great Company,I have been working at Qualcomm full-time for more than 3 years,,"Great environment. 
Great benefits
Location is nice and people are friendly","Slow Growth 
Salary is lower than expected",,5.0,,,,,
Tue Jun 11 2019 08:35:40 GMT-0700 (Pacific Daylight Time), Senior Secretary,"San Jose, CA",Former Employee ,Average Pay for Outstanding Work,I worked at Qualcomm full-time for more than 3 years,,They prefer to promote from within.,Some of the managers are a bit young and not so smooth at managing.,None,5.0,4.0,3.0,4.0,5.0,3.0
Mon Jun 24 2019 20:29:56 GMT-0700 (Pacific Daylight Time), Engineer,"Newark, NJ",Former Employee ,Experience,I worked at Qualcomm full-time for more than 8 years,,"Good compensation, good benefits, good working environment",Company driven by stock price,,3.0,4.0,3.0,3.0,4.0,2.0
Mon Jun 03 2019 23:02:11 GMT-0700 (Pacific Daylight Time),,, ,Engineer,I have been working at Qualcomm,1,"Leading technology, innovative environment, reasonable compensation for San Diego area",sometimes can get very busy and hard to meet work-life balance,,5.0,,,,,
Fri Jun 21 2019 06:57:57 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,Okay to work for I guess,I have been working at Qualcomm full-time,,This place is decent,No room to move up,,3.0,,,,,
Wed Jul 03 2019 14:05:46 GMT-0700 (Pacific Daylight Time), Finance,"San Diego, CA",Former Employee ,Tech Dinosaur,I worked at Qualcomm full-time for more than a year,1,"Good Pay, Amenities","High Turnover, Low Morale. Fraud is rampant within the company, extremely poor accounting practices. Like any large corporation, is varies greatly where you work and who you work for. Too many career employees are put in positions that hurt the company in the long run. Company is very heavily silo'd. Saw many tenured employees let go due to knee jerk reactions and politics. Company has lot a lot of talent and knowledge. Location isn't great for most people in SD due to traffic.","Company is operating at barebones in many places while there is high levels of waste occurring in many places. Engineers rule the company and do as they wish, however this leads to ongoing theft of property, especially in Asia as most engineers do not follow many of the regulations and standards the company sets forth.",1.0,3.0,1.0,3.0,5.0,1.0
Tue May 28 2019 01:31:54 GMT-0700 (Pacific Daylight Time), Senior Engineer,"Santa Clara, CA",Current Employee ,Great place to work,I have been working at Qualcomm full-time for more than 3 years,,Good perks And good pay,Bad upper management and lots of politics,,5.0,5.0,5.0,5.0,5.0,3.0
Wed May 22 2019 12:02:08 GMT-0700 (Pacific Daylight Time), Software Test Engineer,"Boulder, CO",Current Employee ,"Enjoy My Time Here, But Some Improvements To Be Had",I have been working at Qualcomm full-time for more than a year,,"Good work hours
Good compensation
Flex Time Off
Interesting Work","Not as diverse as you'd hope
Need more young talent to fill entry level positions
Not in downtown area
Not as many on campus perks (Location specific)",,4.0,5.0,4.0,4.0,5.0,4.0
Sat May 18 2019 16:23:04 GMT-0700 (Pacific Daylight Time), Principal Software Engineer,"Burlington, MA",Former Employee ,Senior Engineer,I worked at Qualcomm full-time for more than 10 years,,"Challenging, Interesting Innovative work, good pay, and benefits.","Group disconnect, too many development branches.",,5.0,4.0,4.0,4.0,4.0,3.0
Tue May 28 2019 08:05:41 GMT-0700 (Pacific Daylight Time), Senior Staff Engineer/Manager,"San Jose, CA",Former Employee ,Uncomfortable work environment,I worked at Qualcomm full-time for more than 8 years,1,Not much to recommend here,"Culture, clique mentality. Prone to send projects offshore expecting cheaper results but wind up with poor quality.",,3.0,2.0,1.0,1.0,2.0,3.0
Wed May 29 2019 05:09:50 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Only okay,I have been working at Qualcomm full-time,1,"Ok pay, ok hours, just all around ok. Not the company it used to be.","Will be worked like crazy, work 16 hour days almost 7 days a week","Stop ignoring your employees. They have feedback, and it would be good to listen to them.",2.0,,,,,
Thu May 09 2019 17:13:28 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great company to work for,I have been working at Qualcomm full-time for more than 10 years,,"Great people, good benefits and now that the company is out of its most critical legal trouble, it is an overall wonderful to work for","Sometimes feels like a grind, but the kinks can be worked out by openly talking to your manager/lead",,5.0,5.0,5.0,5.0,4.0,4.0
Wed May 08 2019 11:39:36 GMT-0700 (Pacific Daylight Time), Staff Engineer,,Current Employee ,A good place to learn,I have been working at Qualcomm full-time for more than 10 years,,You get to work on amazing technologies and with talented people.,"Low compensation, and top heavy.",,4.0,3.0,3.0,4.0,2.0,3.0
Fri May 03 2019 01:19:40 GMT-0700 (Pacific Daylight Time), Staff Engineer,"Austin, TX",Current Employee ,OK,I have been working at Qualcomm full-time for less than a year,1,"Good benefits, salary, celery, cucumbers, and broccoli.","Hierarchical, rote, dull, and safe.",Encourage genuine collective collaborative cooperation.,4.0,4.0,5.0,3.0,4.0,4.0
Tue Apr 23 2019 11:13:07 GMT-0700 (Pacific Daylight Time), Senior Staff Engineer,"San Diego, CA",Former Employee ,Questioable management,I worked at Qualcomm full-time for more than 10 years,4,Great co-workers. Can be fun and challenging. Management can be open to exciting technologies and creative in-house developed solutions. Flexibility in work hours.,"Management favoritism and clubishness reflected in promotions and compensation, not necessarily your value and productivity. Layoffs gutting departments and killing morale.","For the most part you've got great people. Get to know them, their value to the organization and contributions. Reward those deserving. Spend less time in meetings and more time walking into cubes and offices of workers. Cool it with the layoffs.",4.0,3.0,4.0,3.0,3.0,2.0
Sat May 04 2019 09:50:12 GMT-0700 (Pacific Daylight Time), Human Resources Director,"San Diego, CA",Current Employee ,Great job,I have been working at Qualcomm full-time for less than a year,,"Location, location, location. Benefits are nice. Tuition reimbursement, onsite gyms, decent 401k match and only 3 year stock vesting. Exploding stock helps too.",The company is a bit conservative and slow to change.,Great job with Apple. Keep up the good work.,5.0,5.0,3.0,3.0,4.0,4.0
Mon May 13 2019 21:32:06 GMT-0700 (Pacific Daylight Time), Senior Staff Engineer,"Raleigh, NC",Former Employee ,Great Local Management,I worked at Qualcomm full-time for more than 10 years,1,Great local management. Used to have best benefits.,Terrible Executive management. Bene counters have taken over benefits.,,3.0,3.0,2.0,3.0,3.0,1.0
Mon Apr 29 2019 15:30:30 GMT-0700 (Pacific Daylight Time), Engineer,"San Diego, CA",Current Employee ,Qualcomm is a best place for 5G,I have been working at Qualcomm full-time for more than 3 years,,"Good management, talented people","Salary not so competitive, various uncertainties hovering around since 2 years",,5.0,4.0,5.0,5.0,3.0,4.0
Sun Apr 28 2019 16:16:11 GMT-0700 (Pacific Daylight Time), Staff Engineer,"San Diego, CA",Former Employee ,"Great company, Good pay, good culture, Engineer led company",I worked at Qualcomm full-time for more than 5 years,,Pay and benefit are all excellent. All kind of resources you can use to improve yourself.,Very intense work schedule. Direct competition with Asian company. Almost no personal life,,5.0,3.0,5.0,5.0,5.0,5.0
Thu Apr 25 2019 03:17:36 GMT-0700 (Pacific Daylight Time), Senior Staff Engineer,"San Diego, CA",Current Employee ,Good Engineering Culture,I have been working at Qualcomm full-time for more than 5 years,,"Good Engineering Culture, 1st class IC products",Compromised life to work balance,Increase the incentive difference between good performer and bad performer,5.0,3.0,5.0,4.0,4.0,3.0
Thu Apr 25 2019 07:04:14 GMT-0700 (Pacific Daylight Time), Administrative,,Current Employee ,admin,I have been working at Qualcomm full-time for more than a year,,its a very Good company,Nothing really to add here.,,4.0,,,,,
Mon May 06 2019 21:42:03 GMT-0700 (Pacific Daylight Time), Senior Staff,"San Diego, CA",Current Employee ,good benefit,I have been working at Qualcomm full-time,1,good benefit for medical and life insruance,low growth on salary increase,,3.0,4.0,3.0,4.0,5.0,3.0
Mon Apr 22 2019 17:44:04 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Excellent Company to work for!,I have been working at Qualcomm full-time for more than 5 years,,"Latest technologies, good team work and access to resources to propel your career.",Heavy hierarchy so sometimes growth could be slow.,,5.0,5.0,5.0,5.0,4.0,4.0
Thu Apr 18 2019 18:07:04 GMT-0700 (Pacific Daylight Time),,"San Diego, CA",Current Employee ,Proud employee,I have been working at Qualcomm full-time for more than 10 years,,"Qualcomm has faced many challenges over the past years that could have been devistating for the company, but we stood together, executed and persevered! Great people, great technology and great leadership made that happen. You'll find the best and brightest in this company. Something to be really proud at.","Those challenges have made some people lose trust, but I think we've been able to regain some of it. Compensation is still something that needs to be addressed.","Keep leading the charge, and continue to thank and recognize people. Improve compensation where possible.",5.0,4.0,5.0,5.0,3.0,5.0
Thu May 23 2019 23:51:17 GMT-0700 (Pacific Daylight Time), Staff Engineer,"San Diego, CA",Former Employee ,Political house in some teams,I worked at Qualcomm full-time for more than 5 years,1,"Great people, talent and some people are helpful","Long work hours, negative politics, sexism",Be more open minded. Allow within team movement. Dont be selfish,1.0,2.0,1.0,3.0,3.0,2.0
Wed Apr 17 2019 18:16:40 GMT-0700 (Pacific Daylight Time), Director of Engineering,"San Jose, CA",Former Employee ,Great company with great benefits,I worked at Qualcomm full-time for more than 5 years,,You will get to work some really talented people in a fast paced environment. Most people are very approachable and friendly.,Once in a while one gets the feeling that senior leaders would make decisions in their own interest rather than that of the company as a whole. Also there can sometimes be a fair bit of bureaucracy.,Remain as transparent as possible.,4.0,4.0,5.0,4.0,4.0,4.0
Sat Apr 13 2019 14:49:35 GMT-0700 (Pacific Daylight Time), Engineer,,Current Employee ,Great company,I have been working at Qualcomm full-time,,"Good city San Diego, Good work life balance","No free lunch, Slightly lesser salary than other places.",,5.0,,,,,
Sun Apr 14 2019 10:39:03 GMT-0700 (Pacific Daylight Time), Director,"Raleigh, NC",Former Employee ,Was a good company,I worked at Qualcomm full-time for more than 8 years,,Treated top engineers great.,Doing 40 a week does not cut it. The folks that do 40 whine that the are not treated well.,They already blew it with the choices to axe the Data Center Projects 2B loss,4.0,,,,,
Wed Apr 10 2019 14:54:49 GMT-0700 (Pacific Daylight Time), Product Test Engineer,"San Diego, CA",Current Employee ,still a good place to work,I have been working at Qualcomm full-time for more than 8 years,,cutting edge product and technology. Plenty of opportunities to learn new skills.,business model. endless lawsuit. pay is not compatible as it used to be.,,4.0,3.0,4.0,4.0,4.0,3.0
Thu Apr 04 2019 13:36:48 GMT-0700 (Pacific Daylight Time), IT Engineer,"San Diego, CA",Current Employee ,Still a good company in spite of changes,I have been working at Qualcomm full-time for more than 10 years,1,"There have been many changes in recent years, but it's still a good company to work for. Great talent, supportive culture and peers in San Diego.","Many jobs have shifted overseas so culture shift and emphasis on collaboration is more important now than ever. Level of job fulfillment may depend largely on your reporting manager, but that's the case in any position.","Place trust in the reporting chain, make them feel valued and appreciated, and they will deliver wonders.",4.0,4.0,4.0,4.0,4.0,4.0
Wed Apr 03 2019 06:35:00 GMT-0700 (Pacific Daylight Time), Human Resources,"San Diego, CA",Former Employee ,Outstanding,I worked at Qualcomm full-time for more than a year,,AWESOME! Free drinks and lunch most weeks,That i couldnt stay there longer.,Keep doing what you are doing!,5.0,5.0,5.0,5.0,5.0,4.0
Tue Apr 02 2019 17:17:25 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Overall experience,I worked at Qualcomm full-time,,Good benefits and work flexibility,"Long working hours, less bonus",,4.0,,,,,
Wed Mar 27 2019 09:29:28 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Compass / Qualcomm,I have been working at Qualcomm full-time for less than a year,2,"Work and Life Balance
Great Management
Great Team","Minimum Wage
-Qualcomm Employees taking home Kitchen and Office Supplies results into very constantly having to restock.
- Qualcomm has a contract with Compass to employ Consultants/Clerks. Qualcomm Employees not facing reality, not accepting No for an answer resulting into them being very rude and unfair to the consultants/clerks.",Better Pay,4.0,5.0,5.0,3.0,3.0,3.0
Wed Apr 10 2019 16:45:08 GMT-0700 (Pacific Daylight Time),,"San Diego, CA",Former Employee ,Ok Company to work for,I worked at Qualcomm full-time for more than a year,1,1. good benefits from the company,1. low pay compared to market rate,,3.0,3.0,3.0,3.0,3.0,3.0
Sat Apr 06 2019 18:59:27 GMT-0700 (Pacific Daylight Time), Support Engineer,"San Diego, CA",Former Employee ,It's not,I worked at Qualcomm full-time,1,"Short commute, wellness center on site, lots of parking","dead end job, narrow minded managers, incompetent managers, unfair preference for job opportunities,",,2.0,2.0,1.0,1.0,2.0,1.0
Wed Mar 20 2019 14:32:52 GMT-0700 (Pacific Daylight Time), Staff Systems Engineer,"Santa Clara, CA",Current Employee ,Great company to work for!,I have been working at Qualcomm full-time for more than 5 years,,Get to work with some of the smartest people in the field.,They have been cutting costs at several departments lately.,,5.0,,,,,
Tue Apr 02 2019 08:58:26 GMT-0700 (Pacific Daylight Time), Senior Staff Engineer,"San Diego, CA",Current Employee ,Just ok,I have been working at Qualcomm full-time for more than 10 years,1,Fast pace global work environment,Long hours plus weekends and holidays,,3.0,3.0,3.0,3.0,3.0,3.0
Mon Apr 01 2019 00:29:56 GMT-0700 (Pacific Daylight Time), Senior Engineer,,Former Employee ,Was a great place till 2013,I worked at Qualcomm full-time,1,Good exposure to low level systems,was great place to work till 2013-2014. After that work is cookie cutter. Lots of good stuff has moved to India team. Modem work in the only thing on going in San Diego,,3.0,,,,,
Sun Mar 17 2019 01:00:06 GMT-0700 (Pacific Daylight Time), Senior Hardware Engineer,"San Jose, CA",Former Employee ,Great place to start your career,I worked at Qualcomm full-time for more than 5 years,,It’s a well established hardware company. The toolflow and infrastructures are all well maintaineed. Engineers overall are talented and down to earth.,The company failed to really expand to adjacent markets. It relies too much on it’s licensing business. Not enough determination and execution to diverse it’s business model.,,4.0,4.0,4.0,4.0,3.0,3.0
Thu Mar 14 2019 21:09:11 GMT-0700 (Pacific Daylight Time), Senior Project Manager,"San Diego, CA",Former Employee ,Sr. Project Manager,I worked at Qualcomm full-time for more than 5 years,,Great compensation. Very dedicated resources who are great to work with. Had a great experience with my management.,A number of layoffs this last year due to required corporate financial adjustments.,Provide more job stability because the employees bring great value.,4.0,4.0,4.0,4.0,4.0,4.0
Sun Mar 24 2019 15:33:33 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Company is not used to be,I worked at Qualcomm full-time,2,Get to work on advanced technology.,Job is not stable anymore.,,3.0,,,,,
Sat Mar 23 2019 12:13:59 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"San Diego, CA",Current Employee ,Feedback,I have been working at Qualcomm full-time for more than 5 years,1,Work with talented people and opportunity to learn on the latest cellular technologies,"Less visibility to engineers
Bad managerial skills overall",,3.0,1.0,2.0,4.0,2.0,1.0
Fri Mar 08 2019 18:59:31 GMT-0800 (Pacific Standard Time), Staff Engineer,"Santa Clara, CA",Former Employee ,Enjoyable,I worked at Qualcomm full-time for more than 5 years,,Helpful colleagues and exciting problems,Future is uncertain and the roadmap is dependent on that,,5.0,5.0,5.0,3.0,3.0,3.0
Thu Mar 14 2019 15:09:44 GMT-0700 (Pacific Daylight Time), Staff PCB Designer,"San Diego, CA",Former Employee ,Top management no longer has a plan,I worked at Qualcomm full-time for more than 10 years,2,Great group of people to work with.,"Management wastes a lot of money on pet projects that never go anywhere, then sends work offshore to make ends meet.",Get your focus on a couple of sound projects and then perfect them. Build on what you know.,3.0,4.0,3.0,3.0,4.0,1.0
Sun Mar 17 2019 12:29:01 GMT-0700 (Pacific Daylight Time), Principal Software Engineering Manager,"San Diego, CA",Current Employee ,Excellent engineering team,I have been working at Qualcomm full-time for more than 8 years,,opportunituy to work with highly talented engineering workforce,bad management practices have not helped company growth,,3.0,3.0,5.0,4.0,3.0,2.0
Sun Mar 17 2019 15:11:45 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Employee all left,I worked at Qualcomm full-time for more than a year,,"Big companies, and a lot of down to earth people","bad management, and no personal career development",,3.0,,,,,
Sat Mar 02 2019 13:04:28 GMT-0800 (Pacific Standard Time)," Director, Program Management","San Diego, CA",Former Employee ,Great Place to Work,I worked at Qualcomm full-time for more than 10 years,,"Compensation, Challenging, Work/Life Balance, Market Leader","Sometimes the work/life balance was a little ""unbalanced""",,5.0,3.0,5.0,5.0,5.0,5.0
Mon Mar 11 2019 22:41:20 GMT-0700 (Pacific Daylight Time)," Systems Analyst, Senior Staff","San Diego, CA",Former Employee ,Qualcomm IT,I worked at Qualcomm full-time for more than 10 years,2,Qualcomm IT supporting Engineering is good place to be. Uses all cutting edge tools and technology.,Qualcomm has been under lot of stress from competitors specially from Apple. Compamy is on $1B saving strategy. Lot of folks have been let go and IT leadership sucks.,,3.0,4.0,4.0,3.0,4.0,3.0
Wed Feb 13 2019 00:42:36 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"San Diego, CA",Former Employee ,"Used to be great, now random unannounced layoffs",I worked at Qualcomm full-time for more than 10 years,6,"Flexable hours
Can work from home when needed
'unlimited vaction' good if decent tech lead
Covers all health care premiums
Always something interesting to work on
ESPP 15% discount up to 15% of salary
Promotion opportunity up to Senior Staff","Last 2 rounds of layoffs not even announced.
Management even denied layoffs days before
RSU now only for top performer (was 6-10%)
Bonuses were 12%+, past 5 years about 6%
Stock same price as 11 years ago. 
All internal tools are now horrible cause they either fired the teams that made them or fired everyone but one or two people to support the defunct tools.
Any promotion above Senior Staff requires ""Business Need""
They usually require 3 years in a position before promotion
Any slight rating drop in a performance review can push your promotion out a few years. Don't wait just get a new job and come back for a promotion.
If your tech manager is good you're fine. If they're horrible you're screwed get a new one immediately.
Check if your team has counterparts in India. Most teams do. If yours does that means you will have 9am meeting and much more often meetings/debug sessions between 9pm and midnight.","Announce layoffs before they happen.
Stop spending massive amounts of money on new revenue streams and then cutting all funding and teams just before they make a product.
Create a voting and non-voting class of stock so you can GIVE RSU!!!!",4.0,3.0,2.0,4.0,3.0,2.0
Wed Feb 27 2019 10:59:18 GMT-0800 (Pacific Standard Time)," Senior Manager, Business Analysis","San Diego, CA",Former Employee ,Once a great place to work,I worked at Qualcomm full-time for more than 10 years,,The people and the benefits are top-notch,Litigation is destroying profits and morale,Focus more on what is going on below you instead of all your focus above.,4.0,2.0,4.0,3.0,5.0,3.0
Tue Mar 12 2019 16:57:05 GMT-0700 (Pacific Daylight Time), Staff Engineer,,Current Employee ,"Great people to work with, if lucky",I have been working at Qualcomm full-time,,"Location, work-life balance, values, cutting-edge technology","Bad executive management, compensation, stock performance",,3.0,5.0,5.0,4.0,3.0,2.0
Fri Feb 22 2019 12:48:00 GMT-0800 (Pacific Standard Time), IT Support Technician,"San Diego, CA",Former Employee ,IT Support Technician @ Qualcomm,I worked at Qualcomm full-time for more than 8 years,,"Great Benefits, Friendly Coworkers, Super Fun Environment to work in!!!","Sometimes the ""little guys"" working behind the scenes go forgotten.","Bring the Qualcomm ""Family Feeling"" back.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Mar 07 2019 07:55:55 GMT-0800 (Pacific Standard Time),,,Current Employee ,Good for learning,I have been working at Qualcomm full-time for more than a year,1,Good work but irregular schedules. Good for learning,Work Life balance. Irregular schedules and not a great culture,,3.0,3.0,2.0,4.0,2.0,2.0
Thu Feb 21 2019 20:48:49 GMT-0800 (Pacific Standard Time),,,Former Employee ,Decent place,I worked at Qualcomm full-time for more than 3 years,,"comfortable workplace, great colleagues, good infrastructure and toolflow","difficult macro environment, in-competitive compensation, slow promotion",,4.0,,,,,
Wed Mar 06 2019 20:05:11 GMT-0800 (Pacific Standard Time), Senior Engineer,"San Diego, CA",Current Employee ,"Great benefit , a lot of opportunity",I have been working at Qualcomm full-time for more than 5 years,,"Flexible schedule , great benefit , salary",No time for personal life,,3.0,2.0,3.0,4.0,4.0,2.0
