date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Nov 12 2019 11:16:45 GMT-0800 (Pacific Standard Time), Manager,"Raleigh, NC",Current Employee ,Great place to work,I have been working at Cisco Systems full-time for more than 5 years,,"Strong leadership, amazing work/life balance, work hard/play hard atmosphere",Not much room for growth with certain departments due to very little turnover.,,5.0,5.0,5.0,3.0,5.0,5.0
Mon Nov 11 2019 15:25:14 GMT-0800 (Pacific Standard Time), Business Analyst,"Raleigh, NC",Current Employee ,Love the Culture,I have been working at Cisco Systems full-time for more than a year,,"Great company culture, flexible work schedule, lots of exposure",Company is shifting strategies so can experience some growing pains- but this also creates a great opportunity to be part of the transformation,,5.0,5.0,5.0,4.0,4.0,4.0
Mon Nov 04 2019 20:46:30 GMT-0800 (Pacific Standard Time), Program Manager,"San Jose, CA",Current Employee ,Awesome place to work for,I have been working at Cisco Systems full-time for more than 10 years,1,Great perks. Work/life balance. Ability to work remotely,Threat of layoffs always hanging over your head.,,5.0,5.0,5.0,4.0,4.0,4.0
Sun Nov 03 2019 22:24:18 GMT-0800 (Pacific Standard Time), Engineer,"San Jose, CA",Current Employee ,Great place to work with lots of exciting projects,I have been working at Cisco Systems full-time for more than 10 years,,"work culture
compensation
team work and great group dynamics; everyone covers others back",multiple projects at same time.,,5.0,4.0,5.0,5.0,5.0,5.0
Fri Nov 01 2019 14:05:39 GMT-0700 (Pacific Daylight Time), Customer Experience Manager,"Boulder, CO",Former Employee ,Customer Experience is the new Cisco Gig!,I worked at Cisco Systems full-time for more than 8 years,,"#1 place to work, great benefits, remote work potential","BIG company and trend is to hire within San Jose, CA or RTP, NC",Trust your people to do the right thing!,5.0,4.0,4.0,5.0,5.0,4.0
Tue Oct 29 2019 20:51:45 GMT-0700 (Pacific Daylight Time), Consulting Engineer/Customer Delivery,"Honolulu, HI",Current Employee ,Amazing organization,I have been working at Cisco Systems full-time for less than a year,,"Culture, Benefits, Pay, Education Opportunities",None; this place is amazing.,Keep up the good work.,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 13 2019 06:52:23 GMT-0800 (Pacific Standard Time), Director,"Raleigh, NC",Former Employee ,Cisco Director Comp,I worked at Cisco Systems full-time for more than 10 years,,"Comp, Flexibility, Benefits, Travel, Talent",Requires ability to constantly navigate politically,,4.0,4.0,4.0,4.0,5.0,4.0
Tue Nov 12 2019 15:19:43 GMT-0800 (Pacific Standard Time), Busineess Analyst,"Raleigh, NC",Former Employee ,Great big company,I worked at Cisco Systems full-time for more than 3 years,,Great benefits and employee stock purchase program. Lots of learning opportunities and work from home flexibility. Industry leader with a global reach,"Can be difficult working with people across the country, or in other countries. Such a large company, that it's easy to get bogged down in your small team. Some legacy employees seem to just coast by",,4.0,5.0,5.0,5.0,4.0,5.0
Mon Nov 11 2019 15:22:50 GMT-0800 (Pacific Standard Time), Principal Product Manager,"San Jose, CA",Former Employee ,Ageism Supreme,I worked at Cisco Systems full-time for more than 10 years,,"Good benefits
Good pay
Great bonuses if you're a grade 12 and a leadership pet","Your career at Cisco will end after 15 years and 4 years in the same position
Algorithmic layoff approach devised by McKinsey rolls around the organization
No matter what you do it WILL catch you eventually
NEVER plan to have a 20 year career as a loyal employee at Cisco, you'll get laid off 100%",be as obnoxiously adverse to experience to yourselves as you are to long term employees.,2.0,5.0,1.0,2.0,4.0,2.0
Tue Oct 22 2019 04:19:51 GMT-0700 (Pacific Daylight Time),,"New York, NY","Sales in New York, NY",Excellent career foundation location!,I worked at Cisco Systems for more than 8 years,,Had many opportunities for personal and professional growth! great company that truly empowers people to spread their wings and fly.excellent company to build a foundation in the tech industry.,Limited upside potential once you get to a certain level. Tends to be political as well. Not unlike many large companies.,Continue giving newer and younger employees opportunities. Excellent brand hallmark and breeding ground for outstanding tech talent.,5.0,5.0,5.0,4.0,5.0,4.0
Sun Nov 03 2019 17:21:23 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"San Jose, CA",Current Employee ,Good place to work,I have been working at Cisco Systems full-time for more than 8 years,1,"* Depending on the project, but lately Cisco has been working on latest technology stack
* Good work life balance
* Lot of perks other than salary","* Less stock options as compared to other top companies in bay area
* Too much politics especially for growth",Need to pay more to retain good talent,3.0,5.0,4.0,3.0,3.0,3.0
Mon Oct 21 2019 08:10:07 GMT-0700 (Pacific Daylight Time), Business Development Manager,"Denver, CO",Current Employee ,Best Company I have ever worked for (out of 7 ) !,I have been working at Cisco Systems full-time for more than 10 years,,"1) A lot of very smart people everywhere around 2) Collaborative environment from Top and down 3) Focused on objectives and not on distractors (your appearance, time in the office or connected, others) 4) Encouragement for social responsibility and Give-Back activities 5) Equal Opportunities for everyone","1) A lot of work that challenges your ability to Managed your Time 2) As many other big corporations, in order to move fast there are frequent organizational changes that may impact people regardless of their performance",,5.0,5.0,5.0,4.0,5.0,5.0
Mon Nov 04 2019 09:15:23 GMT-0800 (Pacific Standard Time), Marketing Specialist,"Austin, TX",Current Employee ,Pretty good overall,I have been working at Cisco Systems full-time for more than 3 years,," Great people
- Lots of perks especially if you're in an office
- Very flexible
- Lot's opportunities to learn and grow, especially if you're early in career", Management always has too many priorities which makes it hard to know where you fit in. The work you put into a project may not amount to any long term value,,4.0,5.0,4.0,4.0,5.0,3.0
Sun Nov 03 2019 17:00:28 GMT-0800 (Pacific Standard Time), Design Engineer,"Chicago, IL",Current Employee ,"Great Environment, but very limited opportunities for growth",I have been working at Cisco Systems full-time for more than 3 years,,"Very good Salary for , Benefits, Work","Lack of engagement from management, disconnect with other employees, hard to feel at home",,4.0,2.0,2.0,5.0,5.0,3.0
Sat Oct 19 2019 18:57:38 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Current Employee ,Software Engineer at Cisco,I have been working at Cisco Systems full-time for more than 3 years,,"Great work culture, new products",Legacy collaboration tools and some old infrastructure,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Nov 01 2019 08:57:02 GMT-0700 (Pacific Daylight Time)," Manager, Operations","San Jose, CA",Former Employee ,Too Political,I worked at Cisco Systems full-time for more than 10 years,,"Flexible Working Hours, there are always parties, free food if you know where the events are, bonus is a plus, leadership at the C level are transparent","Middle level management is too, very, extremely political, too many “yes” managers and employees, middle level has a good old boys club, business is heavily tied to macroeconomic political factors and decisions, lack of accountability, lack of appreciation for business results","Reward those that love the needle and not the “yes sir” employees/managers/directors, help employees develop in career goals instead of moving you protected employees in strategic positions",4.0,5.0,3.0,4.0,4.0,1.0
Thu Oct 17 2019 21:32:49 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Current Employee ,Good to be in Cisco,I have been working at Cisco Systems full-time for more than 5 years,,"* Networking
* Excellent team mates
* Work Culture",None of them in cons,,5.0,5.0,5.0,5.0,5.0,3.0
Wed Oct 16 2019 19:19:47 GMT-0700 (Pacific Daylight Time), Senior Director,"San Jose, CA",Former Employee ,Best Place To Work,I worked at Cisco Systems full-time for more than 8 years,,"Flexible work life balance, great culture",Reorganization can be more frequent than desired due to company going through a transition from hardware focused to software and recurring revenue,,5.0,5.0,5.0,4.0,4.0,4.0
Tue Oct 29 2019 09:46:52 GMT-0700 (Pacific Daylight Time),,"San Jose, CA",Current Employee ,Global Events Program Manager,I have been working at Cisco Systems full-time for more than 10 years,,"Innovative, Forward Thinking, Amazing Technology",Constant Restructuring; Must adapt to change,,4.0,3.0,3.0,4.0,4.0,3.0
Mon Oct 14 2019 09:58:20 GMT-0700 (Pacific Daylight Time), Senior Human Resources Manager,"Research Triangle Park, NC",Current Employee ,Great Company,I have been working at Cisco Systems full-time for more than 10 years,,"Innovation, endless resources, focus on people and experiences, work/life balance, great benefits","Big company, lots of people to keep up with",,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 10 2019 16:20:03 GMT-0700 (Pacific Daylight Time), Data Scientist,"San Francisco, CA",Current Employee ,Nice Place to Work at,I have been working at Cisco Systems full-time for more than a year,1,"Flexibly , strong remote work culture, great work life balance, good diversity (gender and racial), variability in teams and projects you can choose to work on, solid benefits and perks","new in data science, frequent re-orgs, no free food every day of the week",at least in the bay area offices provide more food options to add efficiency and compete with other big companies,5.0,5.0,5.0,5.0,4.0,4.0
Sat Oct 26 2019 06:54:16 GMT-0700 (Pacific Daylight Time),,"Irvine, CA",Former Employee ,System Eng,I worked at Cisco Systems full-time for more than 5 years,,Great culture and pay is fair market value,Too many re-org and yearly re-occur,,3.0,4.0,4.0,3.0,3.0,3.0
Fri Oct 11 2019 10:47:41 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Current Employee ,Great flexibility and work life balance,I have been working at Cisco Systems full-time for more than 3 years,,I love my job and my team! The culture is supportive and work-life balance is a high priority.,as far as I know none.,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 11 2019 18:51:16 GMT-0700 (Pacific Daylight Time), Senior Contracts Negotiator,"Lacey, WA",Current Employee ,"Best team manager, ever.",I have been working at Cisco Systems full-time for more than 5 years,,"If you're on a great team and have a great manager, it is an awesome place to work.","Technology is a tough, high paced industry.",,5.0,2.0,3.0,4.0,4.0,1.0
Thu Oct 24 2019 23:20:15 GMT-0700 (Pacific Daylight Time),,"San Jose, CA",Former Employee ,Program Manager,I worked at Cisco Systems full-time for more than 5 years,,Laid back environment in IT,Lot of bureaucracy to get projects approved,,3.0,3.0,3.0,3.0,3.0,3.0
Thu Oct 10 2019 11:20:30 GMT-0700 (Pacific Daylight Time), Software Engineer,"Austin, TX",Current Employee ,Life at Cisco,I have been working at Cisco Systems full-time for more than 3 years,,"Cisco is one of the best places to work because the people here are amazing and helpful. The growth here is tremendous and with new learnings every single day. 
The working hours are flexible and lot more perks",So far so good and I think I have made the right choice. There are no Cons,,5.0,4.0,4.0,4.0,4.0,4.0
Wed Oct 09 2019 11:43:05 GMT-0700 (Pacific Daylight Time), Systems Engineer,"Houston, TX",Current Employee ,Great place that listens,I have been working at Cisco Systems full-time for more than 5 years,,Our Engineers are some of the very best and their wealth of knowledge is first class.,"The Sales teams try to push away the important details that will fix the issue from the engineering side. Not enough pressure on our Partners to ensure they are selling the right solution, not just the most expensive one. Customers expect hand holding in solutions and sometimes do not put in the effort on their end and then blame the technology.",Education and knowledge transfers for customers should be a requirement. We should push Cisco AS for customers more than Partner AS.,5.0,5.0,5.0,4.0,4.0,3.0
Tue Oct 08 2019 00:34:11 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Current Employee ,"Great to work, highly depends on team",I have been working at Cisco Systems full-time for more than a year,,"I have a great relationship with my manager, so my time here is amazing. Team works like a startup, so there's plenty to do. Manager encourages flexible hours, as long as you get the job done.","Not always working on the sexiest products. Internal promotions are hard to get approved, even if you're a top performer. Compensation a little on the lower end. Lots of politics above manager level in my org.",,5.0,5.0,3.0,2.0,3.0,2.0
Tue Oct 08 2019 07:09:21 GMT-0700 (Pacific Daylight Time), Technical Consulting Engineer,"Research Triangle Park, NC",Current Employee ,"We're #1, No really!",I have been working at Cisco Systems full-time for more than 5 years,,The work-life balance is superb. I am a mother of 3 and as an engineer I have a great team and great company that support me especially when the unexpected happens or I need to leave. The execs are so supportive and are easily reachable which is surprising to me considering the size of the company. I just always imagined the execs would be so busy and wouldn't really interact with those of us who are lower in the company. How wrong could I be? They are so down to earth and always willing to talk and to help in any way.,Sometimes it may be hard to figure out how to advance in a company so big so I'd just say to always talk with management about your goals and get a mentor that will help you as well.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 08 2019 07:09:21 GMT-0700 (Pacific Daylight Time), Technical Consulting Engineer,"Research Triangle Park, NC",Current Employee ,"We're #1, No really!",I have been working at Cisco Systems full-time for more than 5 years,,The work-life balance is superb. I am a mother of 3 and as an engineer I have a great team and great company that support me especially when the unexpected happens or I need to leave. The execs are so supportive and are easily reachable which is surprising to me considering the size of the company. I just always imagined the execs would be so busy and wouldn't really interact with those of us who are lower in the company. How wrong could I be? They are so down to earth and always willing to talk and to help in any way.,Sometimes it may be hard to figure out how to advance in a company so big so I'd just say to always talk with management about your goals and get a mentor that will help you as well.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 08 2019 07:21:36 GMT-0700 (Pacific Daylight Time), Senior User Experience Designer,"San Jose, CA",Current Employee ,Amazing flexibility and benefits,I have been working at Cisco Systems full-time for more than 3 years,,"So much to say - flexibility is the best, great culture, a celebration of diversity. Benefits I will always be grateful for after having a child. Amazing technology and the chance to work on great projects - emphasis on career development and access to learning.","Pay is slightly below market rate - but flexibility can be worth it. Culture can change radically team to team. Usually, only the highest performers advance. It can take years to get a promotion. Negotiate well coming in!","Equal pay an opportunity for women, please!",5.0,5.0,5.0,4.0,4.0,5.0
Tue Oct 08 2019 11:51:25 GMT-0700 (Pacific Daylight Time), Associate Systems Engineer,"Research Triangle Park, NC",Current Employee ,Great training program at a wonderful company,I have been working at Cisco Systems full-time for more than a year,,"Cisco invests a ton in you, tons of study resources, months of training, great benefits, holidays off, 20 days PTO per year, 5 Volunteer days off, wonderful benefits",Not much insurance coverage for Diabetes treatment options,"Cisco will take as much from you as you want to give, so it is easy to let your job take up most of your time. Set limits.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 22 2019 15:29:25 GMT-0700 (Pacific Daylight Time), Program Manager,"San Jose, CA",Former Employee ,Has lost it's culture,I worked at Cisco Systems full-time for more than 10 years,,"Benefits are industry average, volunteerism is encouraged.",Reorganizations are constant Shortsighted management decisions that put cost ahead of innovation. Band-aid solutions that have lost market share.,"Cisco used to be trusted and relied upon, get back to basics - high quality, reliability, innovation. Stop following trends baselessly.",3.0,4.0,3.0,3.0,4.0,3.0
Mon Oct 21 2019 09:33:20 GMT-0700 (Pacific Daylight Time), Operations Manager,"Milpitas, CA",Former Employee ,Good benefits poor leadership,I worked at Cisco Systems full-time for more than 8 years,,Great company to work for depending upon the department and purpose of the job,"Easy to get lost, no leadership or confusing messaging.",,3.0,3.0,4.0,3.0,5.0,1.0
Mon Oct 21 2019 13:38:08 GMT-0700 (Pacific Daylight Time), Business Analyst,"San Jose, CA",Current Employee ,started my career at Cisco,I have been working at Cisco Systems full-time for more than 3 years,,"Flexible work culture, good work-life balance, interesting projects. It can be great if you have a manager who supports and goes out of their way for you.","Top heavy company with limited talent cultivation. The way up is by leaving and being re-hired - says a lot about their self-assessment that they value people outside their company vs inside. 

There is no documentation of success, talent reviews, etc so when re-orgs happen, you have zero track record and no say in what happens to you role-wise. You are a new hire when you get re-orged with the same timeline reset before your career can progress.

Unless you are a manager, you can go 5+ years without even a COLA. Heavily political environment where sponsorship is required, so there is a strong need to play the game and cultivate strong relationships from the get go.","Do a better job of documenting track record, talent, and plans. Managers are people, with bias, and they leave. Teams get left in the dust.",3.0,5.0,4.0,3.0,2.0,3.0
Sat Oct 19 2019 08:35:15 GMT-0700 (Pacific Daylight Time), Project Manager Supply Chain,"San Jose, CA",Current Employee ,Good work but not compensation plan not great,I have been working at Cisco Systems full-time for more than 5 years,,"Good work, great office, culture, people","Poor compensation package, low yearly pay raise",,4.0,3.0,4.0,3.0,2.0,3.0
Fri Oct 04 2019 10:54:58 GMT-0700 (Pacific Daylight Time), Regional Sales Manager,"Denver, CO",Current Employee ,Best Places to Work,I have been working at Cisco Systems full-time for more than a year,,"Fantastic Culture
Excellent Company Direction
Best of Breed Products and Services
Benefits
Strong Diversity
Leadership","Weekly Forecasting
High Pressure Sales Culture",,5.0,4.0,5.0,5.0,5.0,5.0
Fri Oct 04 2019 14:55:06 GMT-0700 (Pacific Daylight Time), Service Delivery Leader,"Dallas, TX",Current Employee ,Outstanding company with a passion for customer success,I have been working at Cisco Systems full-time for more than 10 years,,"Excellent culture, get things done mindset, incredible customer focus and commitment the customer's success, passion for our people, passion for community and charity globally, quick to help those in need and not in a small way.",Can be complex both in appearance to the customer but also operationally. Teams have to be creative to minimize the visibility of complexity to the customer.,,5.0,3.0,5.0,4.0,5.0,5.0
Thu Oct 03 2019 16:35:29 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Current Employee ,Good place to work a long time,I have been working at Cisco Systems full-time for more than a year,,Good place to work a long time. Work life balance.,Heavy on domain and prior knowledge.,,5.0,5.0,4.0,4.0,4.0,4.0
Thu Oct 03 2019 20:26:50 GMT-0700 (Pacific Daylight Time), Business Analyst,"San Jose, CA",Current Employee ,Great company overall,I have been working at Cisco Systems full-time for more than 3 years,,"1. Great flexability 
2. PTO & holidays 
3. Optiont to work from home (based on your team)
4. Chance to work on some awesome projects and learn a lot","1. Salary is not the best 
2. Work gets repetitive
3. Lost of pollitics",,5.0,5.0,5.0,4.0,3.0,4.0
Wed Oct 16 2019 23:40:10 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"San Jose, CA",Current Employee ,Good company to work for,I have been working at Cisco Systems full-time for more than 3 years,,"There are a lot of business units in Cisco with a lot of projects, it's possible to move around to find team and project that suits one the best. Recently there is a lot of talk about AI and some teams are using it, others are exploring options. Benefits are good, four weeks of vacation, accrued PTO, not ""unlimited"" like in many companies, 4.5 % match on 401K contributions, bonus, better health insurance than many companies, ESPP - you can save up to 10% of salary to buy stock with at least 15% discount. Cisco gives the lowest price for last 2 years (on ESPP buy dates) minus 15%, nice. In most teams work/life balance is good. It's possible to work on really big projects and products that most of startups can't handle.","It's a huge company, so there is more ""paperwork"" than in startups, reporting hours spent, creating and closing user stories and tickets... Also, there are slackers, and for long time those people can go by with doing almost nothing just because they are friends with their manager. Cisco has quarterly layoffs, usually small, once a year, in September to November a big one. Regardless of how much you contribute you may be let go just because the business unit is not as profitable as some others.","Stop laying off people just to boost stock price. Instead, keep hard working people and assign them to other business units. Move faster to become software company that also has some really good hardware.",4.0,5.0,4.0,4.0,4.0,4.0
Sun Oct 13 2019 21:06:11 GMT-0700 (Pacific Daylight Time), Principal Engineer,"Atlanta, GA",Former Employee ,they'll discard you in a heartbeat,I worked at Cisco Systems full-time for more than 8 years,2,"great perks on salary, bonus stock","fickle, they'll jettison you the moment business is on the downslide",,3.0,4.0,3.0,3.0,5.0,2.0
Thu Oct 17 2019 08:42:03 GMT-0700 (Pacific Daylight Time), Senior Manager,"San Jose, CA",Current Employee ,Good and Bad,I have been working at Cisco Systems full-time,1,"Flexibility and support for those with families
Smart and friendly people
Many career opportunities across various departments","Too many people to get things done fast
Yearly layoffs
When you're notified of being let go the ""we're here to support you"" is all talk and not action",Walk the talk of your culture and values,3.0,4.0,2.0,4.0,4.0,3.0
Mon Sep 30 2019 22:37:28 GMT-0700 (Pacific Daylight Time), Systems Architect,"Seattle, WA",Current Employee ,Great benefits and work balance,I have been working at Cisco Systems full-time,,Very competitive based + bonus + benefits package and great work and life balance. Flexibility to work from home. Tons of trainings to develop you career and great opportunities to move to different cities/countries.,It can be hard to get promotions. Too many bureaucracy and politics because the management is not very flat/lineal.,Get rid of all the ladders with so managers managing other managers. Try to make it more flat as an organization. Individual Contributors > Manager > Director > VP > SVP > C-Level. For the most part the way things are today is: Individual Contributors > Manager > Sr. Manager > Director > Director > Sr. Director > VP > SVP > C-Level. That creates too much bureaucracy and issues to the individual contributor to get promotions and salary hike.,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 04:27:27 GMT-0700 (Pacific Daylight Time), Senior Systems Engineering Manager,"Miami, FL",Current Employee ,"Latino who has grown my 19 year career at Cisco in Europe, Latin America & US",I have been working at Cisco Systems full-time for more than 10 years,,"Empowerement: the company trusts their employees to drive business
Flexibility: you can work from home when needed 
Benefits: has some great benefits","We are in a journey of transforming ourselves from hardware to software, to subscription business models. This creates disruption internally and constant change so this can be a pro or a con depending on your preferences.",,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 05:35:44 GMT-0700 (Pacific Daylight Time), Programmability Architect ,"Charlotte, NC",Current Employee ,"This company is excitingly out of the ordinary, trust me!",I have been working at Cisco Systems full-time for more than 10 years,,"In a year, if you have the right personality, people will reach out to you to do exciting tasks, like flying to San Francisco to deliver a presentation on your culture and heritage, or you'll get invited to a social event nearby, or you'll be asked to be interviewed for a video about what you're passionate about in youtube and social media, with millions of views. In other words, there is NO shortage of cool stuff...","For your own initiatives, there is a defined budget (In my case it's about a thousand dollars a month) for you to travel places, pay for your hotels, meals and go execute on what you want or need to do for your job. This budget keeps employees grounded on the initiatives because if you want to do many activities, lunches, trainings, events, etc you're going to need to spend quite some money. Because the budget is...","Direct managers can't really say because I've had a few and they've all been so different, however they all share the Cisco culture so they've been great.
Executive leadership, it's ok that we individual contributors don't see or hear from you which is by design of course, you're doing major initiatives and setting the strategies for all of us to follow, (and they've been working so far so thanks for that!) but,...",5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 08:44:12 GMT-0700 (Pacific Daylight Time), Software Architect,"San Antonio, TX",Current Employee ,Challenging but rewarding work environment,I have been working at Cisco Systems full-time for more than 10 years,,"Cisco has tremendous resources as a global company. Excellent work-life balance. Using collaboration tools, i am able to work from anywhere in the world to accomplish my role. I am also a member of Conexión, Cisco's Hispanic/Latino ERO. We help Cisco to hire and retain the best Latino talent as well as helping the Latino community at Cisco and our own neighborhoods. I am challenged daily to grow and stretch myself....","Dealing with change in the corporate world is nothing new and Cisco is no exception. Some tough decisions have to be made in order to compete. With leadership and role changes being very fluid, you need to be aware and know how to cope with this.","Better tracking of past performance of employees. With constant changes to the competitive environment, then to internal organizations (and new leadership), it might be hard for employees to adapt and excel in an ever changing environment.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 08:53:30 GMT-0700 (Pacific Daylight Time), Business Development Manager,"Richardson, TX",Current Employee ,"Great Culture, Great Company, Great Benefits",I have been working at Cisco Systems full-time for more than 8 years,,"Benefits, recognition, internal opportunities, great technology, huge brand, happy customers, innovation, supportive environment, collaborative.","A little slow like any other giant player, you need to be up to date to new technologies since they evolve very fast, need to be a bit political to move up, like any other competitor.","Keep the good talent, they are hard to replace when they leave!",5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 09:08:45 GMT-0700 (Pacific Daylight Time), Operations Program Manager,"San Jose, CA",Current Employee ,Agreed that it is one of the best companies to work for,I have been working at Cisco Systems full-time for more than a year,,Commitment to excellence is high. At the same time work life balance is valued. So it's hard work but they don't expect everything from you and compensate well.,"Similar issues you would find at brand name tech corporations but less of them. So, I barely notice the corporate bureaucracy. It's a big complicated company with a diverse portfolio of products. So, if you have trouble navigating and want a lock-step career, this is not the place for you.",,5.0,5.0,5.0,5.0,5.0,4.0
Mon Sep 30 2019 19:18:02 GMT-0700 (Pacific Daylight Time), Director,"San Jose, CA",Current Employee ,"Live, Love, Lead at Cisco and Be The Bridge to Possible!",I have been working at Cisco Systems full-time for more than 10 years,,"Cisco is not only the greatest place to work at, but in fact, it is the greatest place to live your life - by learning, innovating, creating, sharing, leading and building an impactful and successful life - personally & professionally, for yourself and for others around you. 

I have been at Cisco 12 yrs+ now and worked in 2 different continents and 5 different teams and I am as enthused , excited and grateful for each day at work (if not more), as I was when I started. 

As a woman, as a professional, as a human - I have felt supported, encouraged, valued and challenged to be the best version of myself - through the experience, exposure and education opportunities I have been equipped, enabled and empowered with.

All I am and all I hope to be ...I owe to Cisco and the people I work, live, learn, play, innovate and give back with.",We are making big strides in promoting women to leadership roles across all ranks and there is more to be done with great initiatives like Multiplier Effect and Multiply Tech Diversity initiatives.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 10 2019 18:05:27 GMT-0700 (Pacific Daylight Time), Senior Product Manager,"San Jose, CA",Former Employee ,Toxic political culture,I worked at Cisco Systems full-time for more than 8 years,2,"Great place to learn the art of Product Management. You get a very rounded experience of all aspects and get significant ownership of a product, not just its pieces. Cisco trained Product managers do very well in the industry. Work life balance is good.","Cisco pays lesser than Bay Area average. The Service Provider Networking Group I worked in was simply political and toxic. Favoritism and clique culture was rife. Things were done simply to make people feel bad. I was also discriminated against because I was a woman with a voice and an opinion. I used to hear stories of how the ""old boys gang"" used to get together over drinks and trash the women in the team.",Clean up this toxic culture. Have some ethics. Embrace diversity. Give everyone a chance to succeed.,3.0,5.0,1.0,3.0,2.0,1.0
Mon Oct 14 2019 15:40:30 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Former Employee ,ic,I worked at Cisco Systems full-time,,good work balance and good people,old technology and the company is trying to convert themselves to a software company.,keep hiring the talent people,3.0,4.0,3.0,3.0,3.0,3.0
Mon Oct 14 2019 20:50:02 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"San Jose, CA",Current Employee ,Pretty good company with very flexible hours for most of groups.,I have been working at Cisco Systems full-time for more than 5 years,,"Flexible hours, WFH. Good benefits.",Compensation is not competitive as tier 1 companies.,Hard to keep good talents. Seniors are moving out.,3.0,4.0,3.0,3.0,3.0,2.0
Sun Oct 13 2019 13:40:19 GMT-0700 (Pacific Daylight Time), Virtual Sales Account Manager,"Raleigh, NC",Current Employee ,Great place,I have been working at Cisco Systems full-time for more than 8 years,,Great place to work today,Manager was ok needs more time,,4.0,4.0,5.0,4.0,4.0,5.0
Sun Oct 13 2019 17:25:50 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"San Jose, CA",Current Employee ,Its a great place to learn and work,I have been working at Cisco Systems full-time for more than 8 years,,"Learning opportunities
Diversity
WLB
Excellent Management
All rounded development","No growth opportunities
Too slow sometimes. 
Process overhead.
Lot of meetings",Create opportunities and levels/grades for young people to grow. Lot of old timers are stagnating career path of younger folks,3.0,5.0,5.0,2.0,4.0,5.0
Wed Oct 09 2019 07:28:32 GMT-0700 (Pacific Daylight Time), Program Manager,"San Jose, CA",Current Employee ,Disappointing,I have been working at Cisco Systems full-time,3,"Work flexibility, and good compensation.","Oldschool management and thinking. Very corporate. Bureaucratic. People are in the wrong role and cannot do their job. Recruiting processes are sloppy, we are not recruiting the right people and for the right jobs well enough and this is a burden on the teams because we don't know how to fire them.","Stop the politics, fix the culture of fear, and promoting people who cannot do their job to new roles just because they know someone or have been in the company a long time.",2.0,3.0,2.0,2.0,3.0,1.0
Thu Sep 26 2019 05:10:28 GMT-0700 (Pacific Daylight Time), Business Solution Architect,"Research Triangle Park, NC",Current Employee ,Great company,I have been working at Cisco Systems full-time for more than 8 years,,Work Life Balance and benefits,None that I know of.. or care about,,5.0,5.0,5.0,5.0,5.0,4.0
Mon Oct 07 2019 18:41:30 GMT-0700 (Pacific Daylight Time), Technical Lead,"Richardson, TX",Current Employee ,CISCO Enterprise,I have been working at Cisco Systems full-time for more than 10 years,1,"Flexible work hours, work from home, diversity, culture","Uncompetitive salaries, consensus-based (slow & populist), expensive labor pool in San Jose (high margin expectation)",Outsource more development to low cost centers,4.0,5.0,5.0,3.0,3.0,4.0
Tue Sep 24 2019 06:13:54 GMT-0700 (Pacific Daylight Time), Systems Engineer,"Raleigh, NC",Current Employee ,Fantastic Place to Work - CSAP Shaped My Career,I have been working at Cisco Systems full-time for more than a year,," You've never worked in such an open and collaborative environment. 
- Cisco pushes you to grow your skills and advance. 
- Even when things get tough, there is always someone willing to help. 
- The CSAP program completely sets you up to be a great network engineer, salesman/woman, and helps you build skills you use for your entire career."," Sushi day is only once a week in the cafe lol
- It would be nice to have a shuttle system between the buildings.",,5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 24 2019 09:06:55 GMT-0700 (Pacific Daylight Time), Sale Manager,"Atlanta, GA",Current Employee ,Great Company,I have been working at Cisco Systems full-time for more than 5 years,,"Great Work Environment
Lots of Opportunities",There is a lack of transparency sometimes,,5.0,3.0,4.0,5.0,4.0,4.0
