"jobTitle","meanPay","Range"
"Service Desk Associate - Hourly","$11/hr","Range: $9 - $12"
"IT Project Manager","$101,134/yr","Range: $63K - $122K"
"Co- Manager","$73,574/yr","Range: $65K - $81K"
"Connection Center Associate - Hourly","$11/hr","Range: $9 - $14"
"Electronics Associate - Hourly","$11/hr","Range: $9 - $13"
"Maintenance - Hourly","$11/hr","Range: $9 - $12"
"Stock Associate - Hourly","$11/hr","Range: $9 - $12"
"IP Network Engineer - Hourly","$11/hr","Range: $9 - $12"
"Club Manager In Training","$19,930/yr","Range: $19K - $22K"
"Cart Attendant - Hourly","$11/hr","Range: $8 - $12"
"Customer Service Associate & Cashier - Hourly","$11/hr","Range: $8 - $13"
"Over Night Stocker - Hourly","$11/hr","Range: $9 - $17"
"O/N Dry Grocery/GM Stocker - Hourly","$10/hr","Range: $9 - $11"
"Auto Care Center Manager","$51,543/yr","Range: $42K - $60K"
"CAP II Supervisor - Hourly","$16/hr","Range: $15 - $17"
"Customer Service Associate & Cashier - Hourly","$11/hr","Range: $9 - $13"
"Overnight Maintenance Associate - Hourly","$11/hr","Range: $9 - $13"
"CAP TEAM - Hourly","$10/hr","Range: $9 - $11"
"Freight Handler - Hourly","$18/hr","Range: $11 - $21"
"Registered Pharmacy Technician - Hourly","$12/hr","Range: $10 - $14"
"IMS Associate - Hourly","$10/hr","Range: $9 - $12"
"Night Stocker - Hourly","$10/hr","Range: $9 - $13"
"Lift Driver - Hourly","$20/hr","Range: $15 - $23"
"Mechanic III","$63,802/yr","Range: $60K - $70K"
"School Nurse I","$44,047/yr","Range: $42K - $48K"
"Customer Service Manager","$27,068/yr","Range: $21K - $68K"
"Claims Supervisor - Hourly","$16/hr","Range: $13 - $21"
"Front Cashier - Hourly","$10/hr","Range: $9 - $12"
"Receiving Associate - Hourly","$10/hr","Range: $9 - $12"
"Intern - Monthly","$3,666/mo","Range: $2K - $6K"
"Accounting Associate - Hourly","$13/hr","Range: $9 - $18"
"Market Human Resources Manager","$93,445/yr","Range: $70K - $107K"
"Human Resources Manager","$68,640/yr","Range: $40K - $100K"
"Maintenance - Hourly","$11/hr","Range: $8 - $17"
"Pharmacy - Hourly Intern","$16/hr","Range: $14 - $22"
"Staff Software Engineer","$161,960/yr","Range: $114K - $189K"
"Advanced Systems Engineer","$84,537/yr","Range: $77K - $121K"
"Walmart Electronic Associate - Hourly","$11/hr","Range: $8 - $16"
"QA Systems Analyst Manager","$94,989/yr","Range: $90K - $99K"
"Overnight Maintenance Associate - Hourly","$11/hr","Range: $9 - $14"
"Overnight Maintenance - Hourly","$10/hr","Range: $10 - $12"
"Guest Service Team Member - Cashier - Hourly","$10/hr","Range: $8 - $12"
"Tle Service Manager - Hourly","$16/hr","Range: $11 - $20"
"Project Manager II","$73,604/yr","Range: $60K - $92K"
"Truck Driver","$85,923/yr","Range: $54K - $108K"
"Marketing Manager","$102,395/yr","Range: $51K - $149K"
"Metro-Assistant Manager","$51,978/yr","Range: $46K - $59K"
"People Greeter - Hourly","$10/hr","Range: $8 - $12"
"Lead Pharmacy Technician CphT - Hourly","$18/hr","Range: $17 - $22"
"Supervisor","$43,144/yr","Range: $18K - $82K"
"Buyer","$89,007/yr","Range: $73K - $136K"
"Overnight Stock Associate - Hourly","$11/hr","Range: $8 - $16"
"Customer Service Supervisor/Manager - Hourly","$14/hr","Range: $13 - $16"
"Pharmacy Cashier - Hourly","$10/hr","Range: $9 - $11"
"Overnight Receiving Associate - Hourly","$10/hr","Range: $9 - $12"
"Photo Lab Technician - Hourly","$11/hr","Range: $8 - $17"
"Pharmacy Technician CPhT - Hourly","$15/hr","Range: $13 - $16"
"Manager In Training","$62,919/yr","Range: $59K - $73K"
"Customer Service Desk Associate - Hourly","$12/hr","Range: $10 - $16"
"/Associate Pharmacist - Hourly Intern","$18/hr","Range: $13 - $27"
"Data Center Technician","$92,458/yr","Range: $83K - $98K"
"Quality Control","$48,611/yr","Range: $46K - $51K"
"Financial Analyst","$60,154/yr","Range: $21K - $134K"
"Greeter - Hourly","$9/hr","Range: $8 - $14"
"Cashier/Sales Associate - Hourly","$10/hr","Range: $9 - $11"
"Grocery Sales Associate - Hourly","$10/hr","Range: $8 - $13"
"Frozen/Dairy Department Manager - Hourly","$13/hr","Range: $10 - $14"
"CSM - Hourly","$13/hr","Range: $9 - $21"
"IMS Associate - Hourly","$10/hr","Range: $8 - $16"
"Bakery Department Manager - Hourly","$14/hr","Range: $10 - $19"
"Store Associate - Hourly","$11/hr","Range: $9 - $14"
"Auto Technician - Hourly","$11/hr","Range: $11 - $15"
"Guest Service Team Member - Cashier","$22,998/yr","Range: $14K - $36K"
"Frozen/Dairy Associate - Hourly","$10/hr","Range: $9 - $11"
"Photo Specialist - Hourly","$12/hr","Range: $9 - $17"
"Baker - Hourly","$10/hr","Range: $9 - $11"
"Personnel Coordinator - Hourly","$16/hr","Range: $11 - $25"
"DSD Receiver - Hourly","$12/hr","Range: $9 - $18"
"Photo Specialist - Hourly","$11/hr","Range: $9 - $13"
"Pharmacy Pre-grad - Hourly Intern","$17/hr","Range: $13 - $23"
"Associate/Cashier - Hourly","$10/hr","Range: $9 - $12"
"Staff Pharmacist - Hourly","$63/hr","Range: $55 - $74"
"Associate/Cashier - Hourly","$10/hr","Range: $9 - $11"
"Dairy Department Manager - Hourly","$13/hr","Range: $10 - $16"
"Apparel Department Manager - Hourly","$13/hr","Range: $12 - $15"
"Automotive Technician - Hourly","$11/hr","Range: $9 - $16"
"TLE Department Manager - Hourly","$15/hr","Range: $10 - $17"
"Associate Marketing Manager","$110,632/yr","Range: $85K - $120K"
"Electronics Associate - Hourly","$11/hr","Range: $9 - $13"
"Merchandise Planner","$70,092/yr","Range: $66K - $114K"
"Texas - Hourly","$11/hr","Range: $9 - $31"
"Senior Finance Manager","$109,880/yr","Range: $91K - $156K"
